EmpID,Name,Gender,Date_of_Birth,Age,GROSS,Net_Pay,Deduction,Designation,Department
11930,Rory Bautista,M,5/12/86,33,61500,40299,21201,Corporate Services Specialist.Senior Lead.,Global Real Estate and Workplace Productivity
19707,Hollie Mcneil,F,7/5/91,29,59146,46427,12719,Software Development Engineer in Test II..,IT DevOps
14435,Lavern Santos,M,27/04/1990,30,59251,45348,13903,Collections Specialist.Senior.,Finance - Customer Revenue Operations G&A
17868,Eloise Mccoy,F,8/5/83,37,58505,49533,8972,Release Engineer II..,Media Services Engineering
20650,Ofelia Foley,F,7/7/95,25,60877,52054,8823,Media Operations Engineer.Associate.,Amatec - BOCC/EMM
18339,Nora Malone,F,6/2/93,27,61241,48689,12552,Services Analyst II..,Service Delivery Excellence
22549,Marion Oconnor,F,22/08/1993,26,58665,51207,7458,Technical Solutions Engineer..,AmaTec - Americas TSE
21808,Jeromy Pacheco,M,5/3/91,29,59455,51037,8418,Technical Solutions Engineer.Associate.,AmaTec - EMEA TSE
10708,Lincoln Rosales,M,10/12/90,29,59230,51307,7923,Order Analyst.Senior.,Finance - Customer Revenue Operations G&A
11202,Arnoldo Simon,M,1/5/82,38,58168,51588,6580,Contract/Billing Analyst.Senior.,Finance - Customer Revenue Operations G&A
18770,Maynard Benjamin,M,19/04/1990,30,58311,45882,12429,Technical Solutions Engineer..,AmaTec - EMEA TSE
17665,Misty Warner,F,17/12/1994,25,60903,52380,8523,Technical Solutions Engineer..,AmaTec - Americas TSE
17221,Harry Cook,M,15/10/1994,25,62279,44189,18090,Software Engineer II..,LUNA/OPEN Engineering
19197,Keith Lopez,M,9/6/88,32,59063,51654,7409,Program Manager..Technical,Service Delivery EMEA
20075,Bill Murillo,M,1/6/94,26,59593,49378,10215,Systems Engineer..,GSS EPIC Engineering (HC COGS)
17247,Kristy Orozco,F,11/4/95,25,62277,53728,8549,Software Engineer II..,GSS EPIC Engineering (HC COGS)
11464,Alfonso Oneal,M,2/8/85,34,58496,44622,13874,Product Operations Analyst II..,IT Product Management & Ops
17273,Christi Mccoy,F,3/7/91,29,62240,44861,17379,Product Operations Analyst II..,IT Product Management & Ops
22178,Glen Sutton,M,14/11/1994,25,59224,52169,7055,Platform Operations Engineer..,Platform Operations
12255,Jeromy Calderon,M,26/01/1988,32,60235,51267,8968,Client Service Manager.Senior.,APJ - AMG
16140,Hipolito Dickerson,M,19/12/1985,34,59228,44730,14498,Network Infrastructure Engineer..,Networks - APJ Infrastructure
16914,Cristobal Parks,M,10/5/87,33,62401,54308,8093,Security Operations Technician II..,APJ Security Services - SOCC
17904,Horace Russell,M,13/12/1993,26,60174,41591,18583,Software Engineer II..,AmaTec - APS
8744,Lou Mills,M,7/11/86,33,59448,52982,6466,Product Operations Analyst II..,IT Product Management & Ops
20605,Cristopher Hardy,M,1/9/92,27,60747,47352,13395,Q/A Engineer II..,IT DevOps
6586,Joshua Warner,M,21/12/1983,36,61422,52933,8489,Collections Specialist.Senior.,Finance - Customer Revenue Operations G&A
20636,Rosalind Browning,F,20/03/1993,27,62893,48521,14372,Media Operations Engineer..,Amatec - BOCC/EMM
15299,Brian Trevino,M,2/2/94,26,59120,57720,1400,Platform Operations Engineer II..,Platform Operations
14530,Calvin Gonzales,M,22/02/1989,31,60829,52223,8606,Commissions Analyst II..,Finance - Commissions & Marketing
8848,Graciela Randolph,F,11/9/89,30,59831,51740,8091,Deal Desk Analyst II..,Finance - Customer Revenue Operations S&M
7107,Will Berry,M,28/05/1980,40,62525,33259,29266,Revenue Accountant II..,Finance - Accounting
18998,Vaughn Horton,M,12/6/92,28,59185,46254,12931,Technical Solutions Engineer..,AmaTec - Americas TSE
4998,Chas Petersen,M,26/08/1986,33,61991,55588,6403,Help Desk Specialist..,Enterprise Infrastructure Services
18773,Arnulfo Snow,M,31/12/1988,31,60680,48131,12549,Product Operations Analyst II..,IT Product Management & Ops
16288,Willis Church,M,5/7/92,28,61427,41571,19856,Solutions Architect..,Service Delivery Americas Web
17334,Royce Shelton,M,26/09/1990,29,61026,50706,10320,Solutions Architect..,Service Delivery Americas Web
8197,Bernie Cisneros,M,1/10/83,36,61699,49535,12164,Payroll Analyst.Senior.,Finance - Accounting
15693,Deon Santana,M,31/05/1994,26,60165,44202,15963,Software Engineer II..,Corporate Systems
18759,Trina Ho,F,18/01/1994,26,60062,49138,10924,Technical Solutions Engineer..,AmaTec - Weekend TSE
14531,Lottie Johnston,F,26/07/1990,29,62640,51780,10860,Network Engagement Consultant II..,Networks - APJ Infrastructure
16361,Marissa Foley,F,3/8/94,25,62663,50001,12662,Network Infrastructure Engineer..,Networks - APJ Infrastructure
14686,Filiberto Barrera,M,1/7/88,32,61371,53596,7775,Order Analyst.Senior.,Finance - Customer Revenue Operations G&A
9258,Elizabeth Horne,F,8/11/84,35,62275,45497,16778,Business Operations Analyst II..,Service Delivery Excellence
17973,Forrest Walton,M,15/02/1990,30,61494,53027,8467,Technical Solutions Engineer..,AmaTec - Americas TSE
18461,Leon Pugh,M,25/11/1995,24,63629,42968,20661,Software Engineer II..,Web Performance Engineering
7266,Lilly Lindsey,F,16/10/1985,34,60437,48960,11477,Order Analyst.Senior Lead.,Finance - Customer Revenue Operations G&A
22784,Bradley Jarvis,M,20/06/1989,31,63630,60267,3363,Global Corporate Card Specialist.Senior.,Global Procurement
22173,Corina Castro,F,19/09/1985,34,61929,51418,10511,Channel Marketing Specialist.Senior.,Web Global Channel Marketing
22560,Calvin Jacobs,M,11/12/90,29,61183,57640,3543,Business Systems Analyst..,Enterprise Applications
22865,Lilly Hoffman,F,1/11/93,26,60875,57485,3390,Program Manager..,GSS Global Programs
22363,Rae Diaz,F,20/12/1988,31,62152,53752,8400,Solutions Architect..,Service Delivery EMEA
16188,Mohammad Glass,M,25/07/1987,32,59990,52003,7987,Client Service Manager.Senior.,EMEA - AMG
21475,Coy Mack,M,15/07/1987,33,62795,54234,8561,Security Operations Technician.Senior.,APJ Security Services - SOCC
16242,Elton Ho,M,11/4/89,31,62105,54611,7494,Technical Solutions Engineer..,AmaTec - APJ TSE
18588,Ellen Carey,F,4/6/90,30,62947,55082,7865,Technical Solutions Engineer..,AmaTec - Americas TSE
10705,Edgardo Sanford,M,31/05/1988,32,61487,42877,18610,Order Analyst.Senior.,Finance - Customer Revenue Operations G&A
16341,Agnes Holloway,F,4/11/94,25,60080,40994,19086,Software Development Engineer in Test II..,Media Experience SQA
22903,Wanda Mckenzie,F,27/04/1993,27,60655,56942,3713,Business Operations Analyst II..,Marketing Data Analytics
22799,Susanne Zhang,F,13/09/1995,24,63074,58824,4250,Software Engineer II..,Media Delivery Product Engineering
15478,Morton Velasquez,M,25/05/1987,33,63372,59109,4263,Infrastructure Delivery Manager..,Networks - EMEA Infrastructure
18714,Pauline Herman,F,10/10/91,28,62639,54739,7900,Solutions Architect..,Service Delivery APJ
11521,Kerry Donovan,M,20/09/1986,33,61885,52681,9204,Billing Specialist.Senior.,Finance - Customer Revenue Operations G&A
17218,Mauricio Cervantes,M,29/01/1996,24,63771,43879,19892,Software Engineer II..,Web Performance Engineering
16861,Ernest Mahoney,M,10/4/89,31,63927,55214,8713,Platform Operations Engineer..,Platform Operations
20024,Sean Snyder,M,31/03/1994,26,60896,52954,7942,Technical Solutions Engineer.Associate.,AmaTec - APJ TSE
14236,Leticia Howe,F,1/7/89,31,60314,52205,8109,Software Engineer II..,CIO Management
8383,Frieda Tran,F,9/1/88,32,61026,51452,9574,Client Service Manager.Senior.,EMEA - AMG
22247,Isabel Daugherty,F,2/3/92,28,63049,53500,9549,Platform Operations Engineer..,Platform Operations
16440,Ty Conway,M,24/08/1982,37,62191,49731,12460,Client Service Manager.Senior.,EMEA - AMG
17661,Stan Nash,M,10/3/94,26,62111,53879,8232,Technical Solutions Engineer..,AmaTec - Americas TSE
9827,Alton Travis,M,20/02/1990,30,61380,44009,17371,Network Implementation Manager Ii..,Networks - APJ Infrastructure
22394,Yvette Buchanan,F,31/10/1991,28,64087,57182,6905,Technical Solutions Engineer..,AmaTec - Americas TSE
23047,Chung Morgan,M,31/03/1991,29,60624,57305,3319,Solutions Architect II..,APJ Security Services
19568,Winston Melton,M,27/04/1993,27,63973,57397,6576,Software Engineer II..,Enterprise Applications
12058,Felicia Shannon,F,31/12/1991,28,63706,55955,7751,Order Analyst.Senior.,Finance - Customer Revenue Operations G&A
18321,Jere Lane,M,10/5/89,31,62181,52744,9437,Network Infrastructure Engineer..,Networks - APJ Infrastructure
16233,Beatrice Patterson,F,2/1/87,33,63908,54308,9600,Client Service Manager.Senior.,Americas- AMG
22190,Krystal Mckee,F,10/9/93,26,62647,53662,8985,Solutions Architect..,APJ Security Services
23022,Gracie Shelton,F,13/04/1991,29,62311,59003,3308,Software Engineer II..,App Architecture & Integration Services
16248,Pauline Clarke,F,22/05/1993,27,64232,55635,8597,Client Service Manager..,Americas- AMG
18472,Elvia Ewing,F,11/11/90,29,62082,43434,18648,Services Analyst II..,Service Delivery Excellence
15856,Denver Stephenson,M,2/10/89,30,62500,52138,10362,Platform Operations Engineer II..,Platform Operations
9941,Mariano Howell,M,10/3/88,32,62097,50616,11481,Contract/Billing Analyst.Senior Lead.,Finance - Customer Revenue Operations G&A
11305,Elisa Benson,F,31/05/1990,30,61426,54743,6683,Software Engineer II..,Enterprise Applications
17213,Josh Pace,M,21/04/1995,25,61266,44025,17241,Software Engineer II..,Enterprise Applications
14346,Gretchen Harrell,F,13/09/1986,33,61380,48332,13048,Learning & Development Specialist II.Lead.,International - Learning & Dev
16238,Therese Melendez,F,13/08/1994,25,61749,53727,8022,Technical Solutions Engineer..,AmaTec - Americas TSE
18478,Clare Bradley,F,30/12/1994,25,64867,48025,16842,Software Engineer II..,Media Ghost
20734,Alec Ingram,M,30/06/1986,34,64023,41713,22310,Network Implementation Manager..,Networks - APJ Infrastructure
20977,Dino Curry,M,20/10/1989,30,64484,43173,21311,Financial Analyst II..,Web Division Finance
16489,Sybil Townsend,F,31/01/1991,29,64064,53111,10953,Solutions Architect..,Service Delivery Americas Media
18959,Lea Norris,F,13/04/1993,27,62238,45201,17037,Software Development Engineer in Test II..,Media Services Engineering
22614,Olen Yoder,M,3/6/95,25,61563,58367,3196,Platform Operations Engineer..,Platform Operations
15610,Dion Wiggins,M,18/12/1988,31,61564,42665,18899,Server Tech Services Engineer II.Lead.,Networks - EMEA Infrastructure
18629,Gabriel Morgan,M,14/12/1990,29,61544,53793,7751,Solutions Architect..,GSS EPIC Product Evaluation
4004,Edison Miranda,M,21/12/1984,35,63628,54972,8656,Business Operations Analyst II..,IT Business Process Improvement & Change Mgmt
22634,Mohamed Rocha,M,14/09/1992,27,64168,42640,21528,Software Development Engineer in Test II..,Media Portal
22552,Eric Mckee,M,8/6/90,30,64990,44543,20447,Systems Support Engineer II..,Developer Productivity
22551,Denis Durham,M,8/1/83,37,61382,48134,13248,Network Administrator II..,Enterprise Infrastructure Services
22217,Michelle Daugherty,F,20/10/1992,27,64262,56534,7728,Q/A Engineer II..,IT DevOps
19470,Benito Owen,M,27/01/1989,31,65065,45402,19663,Solutions Architect..,Service Delivery APJ
19790,Chase Fernandez,M,20/03/1993,27,64312,64202,110,Order Analyst..,Finance - Customer Revenue Operations G&A
21787,Desiree Contreras,F,27/08/1992,27,61926,58613,3313,Technical Solutions Engineer..,AmaTec - CIAM
21067,Granville Armstrong,M,22/01/1991,29,63700,60726,2974,Systems Administrator..,Enterprise Infrastructure Services
22455,Elijah Austin,M,18/05/1994,26,62989,56211,6778,Technical Solutions Engineer..,AmaTec - Americas TSE
16769,Octavio Bentley,M,25/06/1988,32,62920,45472,17448,Client Service Manager.Senior.,Americas- AMG
17703,Lessie Irwin,F,17/02/1991,29,64234,54588,9646,Product Operations Analyst II..,IT Product Management & Ops
22278,Cody Dorsey,M,4/3/93,27,64000,52052,11948,Platform Operations Engineer..,Platform Operations
20887,Gavin Chen,M,3/10/93,26,64257,54130,10127,Media Operations Engineer..,Amatec - BOCC/EMM
7074,Pete Kaiser,M,12/2/86,34,64453,54751,9702,Billing Specialist.Senior Lead.,Finance - Customer Revenue Operations G&A
20638,Eddie Morrow,F,27/11/1992,27,64602,57565,7037,Media Operations Engineer..,Amatec - BOCC/EMM
19354,Richard Atkinson,M,7/12/91,28,62154,53352,8802,Software Engineer II..,Enterprise Applications
22864,Willard Morrison,M,10/6/90,30,61666,57983,3683,Technical Solutions Engineer..,AmaTec - Americas TSE
20907,Clint Mccann,M,24/08/1991,28,63245,43717,19528,Software Engineer..,LUNA/OPEN Engineering
22012,Nathanael Sampson,M,1/12/92,27,63891,54259,9632,Technical Solutions Engineer..,AmaTec - CIAM
10707,Devin Hernandez,M,30/12/1987,32,65631,46337,19294,Order Analyst.Senior.,Finance - Customer Revenue Operations G&A
10974,Jamison Lam,M,2/9/86,33,64443,54785,9658,Booking Operations Analyst.Senior.,Financial Planning and Analysis
6869,Karyn Miles,F,10/6/88,32,62120,61020,1100,Technical Account Manager.Senior.,Acquisitions - ECG IAE Pre-Sales
21611,Dorsey Blankenship,M,10/2/91,29,64418,44128,20290,Solutions Architect..,Service Delivery Americas Web
14937,Lourdes Wolfe,F,2/10/85,34,62761,50862,11899,Solutions Architect II..,GSS EPIC Product Evaluation
22276,Delores Joseph,F,28/09/1991,28,63512,54139,9373,Release Engineer II..,Storage Engineering
14652,Sherrie Curry,F,21/06/1991,29,65372,53567,11805,Program Manager..Technical,CIO Management
9940,Basil Neal,M,14/12/1987,32,62473,50353,12120,Client Service Manager.Senior.,Americas- AMG
11235,Caleb Holloway,M,5/9/88,31,62919,53767,9152,Product Operations Analyst II..,IT Product Management & Ops
16313,Fannie Coleman,F,12/6/92,28,62894,60294,2600,Technical Solutions Engineer..,AmaTec - APJ TSE
17869,Lionel Campos,M,27/02/1994,26,65928,57593,8335,Software Engineer II..,LUNA/OPEN Engineering
10438,Leon Hayden,M,29/11/1983,36,63909,48126,15783,Partner Services Manager.Senior.,Americas- AMG
16627,Katharine Ellison,F,29/05/1989,31,64910,49838,15072,Client Service Manager.Senior.,EMEA - AMG
19711,Robby Blevins,M,10/2/93,27,64311,55038,9273,Software Engineer II..,Enterprise Applications
21399,Elliot Bowen,M,10/9/93,26,64872,54657,10215,Technical Solutions Engineer..,AmaTec - Americas TSE
10515,Howard Dorsey,M,7/7/89,31,63324,46477,16847,Product Operations Analyst II..,IT Product Management & Ops
6951,Lazaro Griffin,M,28/01/1983,37,63224,52293,10931,LMS Administrator II..,Learning & Development
16227,Clarissa Macdonald,F,26/04/1994,26,63168,33651,29517,Technical Solutions Engineer..,AmaTec - Americas TSE
18586,Galen Alvarado,M,25/06/1992,28,64867,56356,8511,Solutions Architect..,GSS EPIC Product Evaluation
14353,Patty Prince,F,29/01/1993,27,66332,46623,19709,Security Operations Center Specialist..,APJ Security Services - SOCC
14024,Aileen Gardner,F,11/3/86,34,65136,31421,33715,Client Service Manager.Senior.,Americas- AMG
19052,Modesto Murray,M,12/6/86,34,64551,51697,12854,Client Service Manager..,Americas- AMG
19574,Jeffry Salazar,M,26/07/1989,30,62902,43912,18990,Release Engineer.Senior.,IT DevOps
20406,Heath Jefferson,M,18/03/1991,29,65431,45515,19916,Security Operations Technician.Senior.,APJ Security Services - SOCC
16331,Jed Gates,M,10/7/94,26,63883,36252,27631,Software Engineer II..,IT DevOps
22245,Zachery Friedman,M,23/10/1993,26,63749,55441,8308,Technical Solutions Engineer..,AmaTec - Americas TSE
19618,Mitzi English,F,12/10/89,30,65261,55843,9418,Web Content Publisher.Senior.,Marketing - Website Management
17416,Hyman Morales,M,22/05/1991,29,64625,58458,6167,Software Development Engineer in Test II..,Web Shared Engineering - Performance
15692,Erick Hanson,M,27/03/1994,26,64200,47668,16532,Software Engineer II..,Enterprise Applications
4226,Rita Fitzgerald,F,23/08/1981,38,63963,53333,10630,Billing Specialist.Senior Lead.,Finance - Customer Revenue Operations G&A
21711,Summer Henderson,F,14/01/1988,32,65732,64983,749,Contract/Billing Analyst..,Finance - Customer Revenue Operations G&A
10137,Pat Crosby,F,12/1/83,37,65502,35229,30273,Collections Specialist.Senior.,Finance - Customer Revenue Operations G&A
19549,Penny Mendez,F,28/07/1982,37,64347,53558,10789,Business Operations Analyst II..,Global Sales Ops
21155,Garry Mullins,M,21/05/1992,28,64545,52529,12016,Technical Solutions Engineer..,AmaTec - Americas TSE
22452,Osvaldo Tyler,M,24/03/1993,27,64752,56474,8278,Software Engineer II..,Enterprise Applications
22031,Juan Ballard,M,11/12/93,26,64219,52929,11290,Software Engineer II..,Enterprise Applications
7642,Adalberto Lloyd,M,16/06/1985,35,64125,46973,17152,Order Analyst.Senior Lead.,Finance - Customer Revenue Operations G&A
20790,Lane Kennedy,M,5/10/90,29,67215,48845,18370,Media Operations Engineer..,Amatec - BOCC/EMM
11248,Damon Villanueva,M,8/12/82,37,66832,54757,12075,Client Service Manager.Senior.,Americas- AMG
22157,Clay Mccarthy,M,31/05/1990,30,66744,52623,14121,System Operations Engineer II..,Media Reliability Engineering
15092,Bart Tapia,M,27/10/1985,34,64878,55690,9188,Client Service Manager..,Americas- AMG
22836,Tristan Padilla,M,10/3/91,29,65410,62716,2694,Technical Solutions Engineer..,AmaTec - Americas TSE
10106,Edwina Romero,F,22/09/1989,30,66937,48105,18832,Contract/Billing Analyst.Senior.,Finance - Customer Revenue Operations G&A
16243,Cecile Morgan,F,28/07/1992,27,66006,50985,15021,Solutions Architect..,Service Delivery Americas Web
22436,Donnie Blevins,M,2/1/94,26,65645,57899,7746,Technical Solutions Engineer..,AmaTec - Americas TSE
18765,Doug Glass,M,1/3/84,36,64400,43625,20775,Business Operations Analyst II..,Web Division Sales Ops
11023,Annmarie Ruiz,F,24/06/1985,35,67522,41233,26289,Contract/Billing Analyst.Senior.,Finance - Customer Revenue Operations G&A
21716,Earnestine Mckay,F,21/04/1993,27,65635,54863,10772,Technical Solutions Engineer..,AmaTec - Americas TSE
5004,Alejandro Schneider,M,20/09/1985,34,64857,55119,9738,Booking Operations Analyst.Senior Lead.,Financial Planning and Analysis
22433,Janis Kelley,F,22/08/1994,25,66109,51404,14705,Software Engineer II..,Media Ghost
22996,Alonso Abbott,M,18/06/1995,25,66150,62627,3523,Technical Solutions Engineer..,AmaTec - Americas TSE
6447,Mallory Stein,F,6/9/89,30,66612,55906,10706,Solutions Architect II..,GSS EPIC Product Evaluation
6958,Rufus Koch,M,10/7/81,39,68034,54513,13521,Revenue Accountant II..,Finance - Accounting
21937,Eusebio Mcguire,M,13/03/1989,31,65719,55787,9932,Technical Solutions Engineer..,AmaTec - EMEA TSE
5543,Gina Prince,F,18/05/1983,37,65944,57145,8799,Logistics Analyst.Lead.,Networks - EMEA Infrastructure
21090,Thad Bass,M,25/06/1993,27,64517,51684,12833,Data Engineer II..,Data Engineering Analytics & Intelligence
6991,Ollie Owen,F,4/5/83,37,65065,57193,7872,Client Service Manager.Senior.,EMEA - AMG
8691,Owen Little,M,29/08/1982,37,67613,58420,9193,Client Service Manager.Senior.,Americas- AMG
17001,Carlo Robinson,M,21/04/1986,34,67447,50899,16548,Security Analyst.Senior.,Enterprise Architecture and Security
9150,Alissa Pacheco,F,18/12/1989,30,66884,55640,11244,Client Service Manager.Senior.,Americas- AMG
21715,Mandy Becker,F,8/10/93,26,64645,53558,11087,Solutions Architect..,Service Delivery Americas Web
3860,Jude Benson,M,5/3/82,38,66692,56921,9771,Client Service Manager.Senior.,APJ - AMG
18999,Juliet Soto,F,1/2/89,31,67593,47618,19975,Q/A Engineer.Senior.,IT DevOps
17214,Adan Baxter,M,4/4/94,26,65773,52605,13168,Software Engineer II..,LUNA/OPEN Engineering
16100,Ellis Mendez,M,5/3/89,31,68058,59051,9007,Collections Specialist.Senior.,Finance - Customer Revenue Operations G&A
17211,Gloria Bennett,F,20/10/1990,29,66677,53502,13175,Business Systems Analyst.Senior.,Corporate Systems
16245,Everett Wade,M,6/5/93,27,65772,52100,13672,Technical Solutions Engineer II..,AmaTec - APJ TSE
10503,Nathanael Campos,M,29/08/1984,35,66687,46889,19798,Client Service Manager.Senior.,APJ - AMG
16249,Scot Lee,M,27/10/1991,28,68397,59179,9218,Technical Solutions Engineer..,AmaTec - Americas TSE
19605,Kelley Sherman,M,7/9/88,31,65606,54374,11232,Systems Administrator..Windows,Enterprise Infrastructure Services
5637,Gilda Frazier,F,22/12/1981,38,68036,58399,9637,Collections Specialist.Senior Lead.,Finance - Customer Revenue Operations G&A
20577,Emmitt Yu,M,10/10/90,29,67531,55072,12459,System Operations Engineer..,Media Reliability Engineering
16230,Alison Orozco,F,24/06/1994,26,68112,59146,8966,Technical Solutions Engineer II..,AmaTec - APJ TSE
16357,Bridgette Todd,F,19/12/1994,25,67822,49308,18514,Solutions Architect..,Service Delivery Americas Web
8870,Nathanial Andersen,M,26/03/1987,33,66065,40343,25722,Client Service Manager.Senior.,Americas- AMG
22815,Jaime Maldonado,F,7/9/96,23,67170,63618,3552,Software Engineer..,Enterprise Networks
16318,Benita Bolton,F,15/05/1990,30,65615,56622,8993,Platform Operations Engineer II..,Platform Operations
21691,Jared Hoffman,M,11/8/94,25,68047,58268,9779,Technical Solutions Engineer..,AmaTec - Americas TSE
23029,Trevor Castaneda,M,13/10/1995,24,65542,61905,3637,Systems Engineer II..,Developer Productivity
21968,Wyatt Chaney,M,26/10/1993,26,68989,47084,21905,Technical Solutions Engineer..,AmaTec - Americas TSE
10265,Dave Fritz,M,23/11/1983,36,65724,30428,35296,Contract/Billing Analyst.Senior.,Finance - Customer Revenue Operations G&A
7643,Erin Camacho,M,26/06/1985,35,68739,48537,20202,Order Analyst.Senior Lead.,Finance - Customer Revenue Operations G&A
11881,Arden Gaines,M,27/07/1990,29,68981,52213,16768,Systems Engineer..,Platform Enablement_OLD
20031,Callie Melendez,F,2/4/88,32,69307,59299,10008,Media Operations Engineer..,Amatec - BOCC/EMM
20632,Aurelio Powell,M,22/11/1989,30,68061,50260,17801,Client Service Manager..,Americas- AMG
20645,Evangeline Mata,F,29/11/1992,27,66854,39688,27166,Software Engineer II..,Enterprise Applications
10125,Travis Sanders,M,13/01/1987,33,65882,51492,14390,Software Engineer II..,Corporate Systems
20465,Jenifer Montgomery,F,27/08/1993,26,66743,42733,24010,Software Development Engineer in Test II..,IT DevOps
22842,Chang Small,M,5/2/94,26,68978,65527,3451,Release Engineer II..,Media Services Engineering
14943,Normand Weeks,M,19/05/1989,31,67070,46764,20306,Q/A Engineer.Senior.,IT DevOps
17877,Rosemarie Melendez,F,16/03/1990,30,65636,45392,20244,Business Systems Analyst.Senior.,Corporate Systems
23025,Xavier Petty,M,1/6/93,27,67163,63485,3678,Security Operations Center Specialist II..,APJ Security Services - SOCC
22553,Odell Lawson,M,30/10/1993,26,67183,59926,7257,Technical Solutions Engineer..,AmaTec - Americas TSE
22216,Sonia Moran,F,26/09/1991,28,68441,58788,9653,Software Development Engineer in Test II..,Enterprise Center
22772,Jackie Fernandez,M,2/8/94,25,68616,62002,6614,Software Engineer II..,DPM Engineering
17837,Edmund Rich,M,15/10/1991,28,66921,56222,10699,Talent Sourcing and Research Specialist II..,Talent Acquisition
10045,Catalina Tran,F,24/12/1981,38,68789,48666,20123,Channel Support Manager..,Global Channel - Programs Support
22170,Leola Page,F,5/7/92,28,66363,56719,9644,Technical Solutions Engineer..,AmaTec - APJ TSE
21028,Rafael Barrera,M,22/12/1991,28,66731,31225,35506,Business Systems Analyst.Senior.,Corporate Systems
20654,Sid Warner,M,20/04/1990,30,66353,50613,15740,Solutions Architect..,Service Delivery Americas Web
10009,Robbie Anthony,M,13/12/1980,39,68850,57598,11252,Client Service Manager.Senior.,Americas- AMG
15648,Marion Mora,M,26/07/1989,30,68846,60103,8743,Technical Solutions Engineer II..,AmaTec - Americas TSE
14629,Armand Davis,M,4/3/79,41,69983,56744,13239,Client Service Manager.Senior.,Americas- AMG
11584,Marina Potter,F,9/6/92,28,68403,57919,10484,Q/A Engineer.Senior.,IT DevOps
15051,Brice Downs,M,21/03/1994,26,68935,59510,9425,Software Engineer II..,Developer Productivity
22905,Justin Drake,M,21/05/1992,28,69168,66326,2842,Systems Support Engineer..,Networks - Productivity - Systems
14726,Antonia Carey,M,31/07/1985,34,69856,53882,15974,Platform Operations Engineer..,Platform Operations
9237,Armando Nash,M,5/2/90,30,69602,58075,11527,Technical Consultant..,Media AMER PreSales Inside Sales & ECG
19156,Emmett Ho,M,6/2/91,29,70650,57024,13626,Q/A Engineer.Senior.,IT DevOps
17338,Tania Yoder,F,22/08/1992,27,68457,58267,10190,Software Development Engineer in Test.Senior.,Media Experience SQA
18582,Diann Savage,F,29/11/1990,29,70662,63686,6976,Solutions Architect II..,Service Delivery Americas Media
19024,Bridget Sexton,F,6/9/93,26,70683,59493,11190,Solutions Architect..,Service Delivery Americas Media
19182,Susanna Vincent,F,24/06/1989,31,67785,57119,10666,Technical Solutions Engineer II..,AmaTec - APJ TSE
18885,Eugenio Stark,M,22/07/1991,28,67950,55561,12389,Solutions Architect II..,Service Delivery APJ
17027,Colby Alexander,M,16/04/1984,36,67449,58515,8934,Client Service Manager.Senior.,Americas- AMG
21718,Noah Orozco,M,15/10/1993,26,68844,49441,19403,Solutions Architect..,Service Delivery Americas Web
8277,Luke Meyer,M,24/07/1980,39,69215,44344,24871,Graphic Designer II..,Learning & Development
22275,Tuan Pennington,M,25/02/1994,26,68600,36494,32106,Software Engineer II..,Enterprise Applications
19588,Major Espinoza,M,29/05/1989,31,68811,59773,9038,Software Engineer.Senior.,Enterprise Applications
21564,Landon Gregory,M,10/11/91,28,71082,51690,19392,Solutions Architect..,Service Delivery Americas Web
15764,Lesley Dominguez,M,7/6/86,34,68495,57680,10815,Solutions Architect II..,Service Delivery APJ
12418,Otto Wiggins,M,8/3/88,32,68837,58650,10187,Platform Operations Engineer II..,Platform Operations
9446,Katharine Noble,F,26/09/1990,29,70117,57964,12153,Business Operations Analyst.Senior.,Media Division Sales Ops
16369,Julianne Dennis,F,26/01/1995,25,69710,28423,41287,Software Engineer II..,Enterprise Networks
10662,Rowena Oneal,F,29/09/1992,27,71261,59908,11353,Technical Solutions Engineer II..,AmaTec - APJ TSE
17752,Claud Jacobs,M,27/07/1992,27,69676,52259,17417,Software Engineer II..,LUNA/OPEN Engineering
11681,Glenna Moyer,F,11/1/90,30,69387,58543,10844,Q/A Engineer.Senior.,IT DevOps
20728,Efrain Bruce,M,6/9/91,28,69780,57908,11872,Software Engineer II..,Media Services Engineering
18481,Nickolas Gill,M,17/04/1991,29,68623,58056,10567,Solutions Architect II..,APJ Security Services
17788,Hal Burton,M,14/08/1988,31,70310,56966,13344,Talent Sourcing and Research Specialist II..,Talent Acquisition
19967,Nathanial Sosa,M,11/3/85,35,70583,59517,11066,Systems Administrator II..UNIX,Enterprise Infrastructure Services
22171,Karl Cherry,M,13/10/1989,30,69640,61346,8294,Infrastructure Delivery Manager..,Networks - APJ Infrastructure
19179,Alfreda Gill,F,6/5/91,29,72182,58165,14017,Software Development Engineer in Test.Senior.,Media Ghost
18734,Selma Mcgee,F,7/1/91,29,70452,50049,20403,Solutions Architect II..,Service Delivery APJ
15649,Darcy Estes,F,9/5/90,30,69109,59616,9493,Solutions Architect II..,GSS EPIC Product Evaluation
9828,Lynette Montoya,F,22/06/1986,34,70502,52278,18224,Logistics Analyst.Lead.,Networks - APJ Infrastructure
20574,Leonard Coffey,M,18/03/1994,26,70940,60204,10736,Solutions Architect..,Service Delivery Americas Web
3156,Asa Evans,M,26/12/1982,37,71729,57401,14328,Channel Support Manager..,Global Channel - Programs Support
22435,Bret Li,M,12/10/92,27,71193,54713,16480,Financial Analyst II..,Web Division Finance
